Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Parent Education Level,Passed,Sesotho,English,Maths
S22705,16.7,75.27632340559882,68.7,No,Associate,Yes,75.41229944703355,69.03628980691501,69.93182027567445
S22706,15.9,58.5,59.4,No,Master,No,65.25498246602133,55.27857365224264,57.52209985234455
S22707,3.9,55.2,62.7,Yes,Bachelor,Yes,56.6485544288481,57.75505389336295,61.93114880961284
S22708,13.2,86.1,75.7,No,Master,Yes,78.85332704943836,78.46272719041768,79.25933584592131
S22709,9.8,67.1,75.9,,Associate,No,75.68480033881706,73.92773534434338,79.54496066835623
S22710,7.0,74.5,68.8,No,Bachelor,No,65.76708990440468,68.67158290145053,70.05426553824829
S22711,0.6,59.6,75.9,No,Doctorate,,66.45690405141141,72.04060352548076,79.5483109936263
S22712,4.9,63.7,85.8,No,High School,No,80.74593164441342,82.96516447489843,92.72072780482034
S22713,13.5,65.3,73.6,No,Associate,No,77.14056070092293,71.18272040434483,76.47417861469063
S22714,14.1,63.3,65.44010682523813,No,Master,No,69.50931317154091,62.50368423526276,56.20883191522452
S22715,8.9,66.8,65.44010682523813,No,Bachelor,Yes,64.38655442235728,63.390812638358696,66.60603566643843
S22716,14.1,78.9,95.0,No,Doctorate,Yes,99.08492571571642,95.98718223718605,100.0
S22717,14.7,102.8,79.6,No,Bachelor,No,84.32630038947067,86.5497190860602,84.46261797178927
S22718,10.8,90.2,65.0,No,Bachelor,Yes,65.77319979313174,68.80454569069299,65.01641334320564
S22719,6.4,68.3,76.1,No,Bachelor,Yes,72.48833188074897,74.42713985428914,79.81482861281762
S22720,12.2,62.3,60.6,Yes,Master,No,62.80527056407823,57.43711727180398,59.1270729318084
S22721,9.962744375740034,39.4,73.3,Yes,High School,No,75.73492353829431,64.40496271065615,76.08313734345208
S22722,13.4,61.5,76.2,No,High School,No,79.56972195175155,72.83427598207258,79.92679614762018
S22723,14.3,53.0,87.4,No,High School,No,91.7270163500112,81.90798744496271,94.85855065610568
S22724,3.2,76.1,41.0,No,High School,Yes,34.189177140393895,41.272582870561294,32.98454156901818
S22725,7.5,108.4,47.8,No,Bachelor,Yes,45.250353773171284,56.142873368093106,42.06324815584073
S22726,0.5,67.1,59.0,No,Associate,No,49.5068932715609,57.024055839198,57.01435417571862
S22727,13.7,45.9,75.8,Yes,Doctorate,No,79.53498019177674,68.53635615475773,79.4128498489758
S22728,8.9,71.1,80.0,No,Doctorate,Yes,78.93844276009791,79.02002341174679,85.00990917427723
S22729,9.962744375740034,66.2,66.5,No,Bachelor,No,68.65407035348707,64.2959060345636,67.01183049274867
S22730,2.6,100.2,36.2,No,Bachelor,No,28.82160625904921,42.505460059759436,26.596922490451316
S22731,17.0,37.3,84.1,No,Doctorate,No,91.10490424846525,74.67600593602526,90.45794429101124
S22732,4.0,55.2,71.0,Yes,High School,Yes,65.02830417690363,66.04181610797858,73.00543683161948
S22733,13.9,75.27632340559882,71.6,No,Associate,No,75.47281652191229,75.4049769190287,73.80858669167677
S22734,10.6,43.6,29.9,Yes,Master,No,30.489750854462706,22.052206966144098,18.189400762712772
S22735,9.1,75.27632340559882,86.9,No,,No,85.95278611236911,89.76894110746093,94.20361044983036
S22736,8.6,61.7,62.4,No,Doctorate,Yes,61.04919946693913,59.0732403829724,61.52015416313724
S22737,6.8,95.5,83.2,No,Doctorate,No,80.00968495341935,88.33131819065089,89.27640233490288
S22738,16.5,74.0,77.0,No,,No,83.47598088450384,76.75519090449625,81.00422037324356
S22739,10.1,71.8,55.5,Yes,High School,No,55.56306417176121,54.70166591824541,52.32160777574278
S22740,3.7,87.0,71.2,No,Bachelor,No,64.8538923482339,74.19402238841144,73.2534499445853
S22741,8.1,75.4,81.5,No,Master,Yes,79.5801989898258,81.59528882066671,87.01311804047317
S22742,10.6,50.3,39.1,Yes,High School,No,39.74169513601469,32.91940390388869,30.469979186123453
S22743,14.5,64.6,79.8,No,Bachelor,Yes,84.28902640722663,77.19579456865914,84.73047804729377
S22744,7.0,75.27632340559882,45.4,No,Associate,Yes,42.37690139741396,37.26425197516743,38.86137485986108
S22745,7.3,57.7,51.9,Yes,Bachelor,No,49.21111722097726,47.57831810684921,47.53624855416326
S22746,10.1,32.2,47.9,No,,Yes,48.01716063573703,37.20595807657388,42.21661538361533
S22747,14.4,121.8,99.2,No,High School,Yes,100.0,100.0,100.0
S22748,9.962744375740034,74.5,68.0,Yes,Master,Yes,61.15622732201985,67.86839900067532,68.98657430721565
S22749,12.5,85.7,35.7,Yes,Doctorate,Yes,38.22677315495873,38.365297502908824,25.94792027485125
S22750,7.7,58.3,54.3,Yes,Doctorate,No,51.979687349356716,50.123784383593105,50.71890713397217
S22751,8.4,85.5,54.6,No,High School,Yes,52.97783709125757,57.228254063442265,51.12560061591427
S22752,20.0,90.5,66.5,No,Associate,No,76.50787872564874,70.36894915619746,67.01631467409483
S22753,9.0,93.7,53.9,Yes,Doctorate,Yes,52.91765387724237,58.58116569750631,50.20369504714365
S22754,13.8,73.3,42.9,No,High School,Yes,46.6734687515429,42.48687146257628,35.54383052634593
S22755,13.6,95.3,85.8,Yes,Doctorate,No,89.39456918601674,90.87717197541448,92.74628883374565
S22756,4.1,62.8,63.6,No,Associate,Yes,57.699880429507466,60.56173500825886,63.14601043515653
S22757,0.8,82.5,62.3,No,,Yes,53.07302837388548,64.17075101291712,61.41136710634436
S22758,14.1,76.0,89.5,Yes,Doctorate,Yes,93.60491046208455,89.74135369472897,97.65929610166445
S22759,9.962744375740034,51.5,93.5,Yes,Doctorate,No,88.08226903775741,87.62424271416245,100.0
S22760,1.7,38.4,63.9,Yes,Associate,Yes,55.57908522714486,54.75091611906309,63.533790240813524
S22761,15.1,69.0,48.4,No,Associate,No,53.530811074220985,46.90508928679726,42.85673358039986
S22762,4.9,69.1,65.1,No,Master,No,60.00286633112203,63.623388586636736,65.12795358806723
S22763,6.1,69.6,99.6,Yes,Master,Yes,95.73741262157803,98.25182712862409,100.0
S22764,9.962744375740034,96.0,65.44010682523813,No,,Yes,75.31197260068461,70.69003038481424,61.091495066513545
S22765,1.7,102.5,49.8,Yes,Master,Yes,41.50132319309214,56.68096391367919,44.74260349432179
S22766,3.7,88.1,68.5,Yes,Doctorate,Yes,62.218569792965376,71.7860717820356,69.6680378654582
S22767,7.7,86.7,63.8,Yes,Bachelor,No,61.5015092876304,66.73622348267341,63.39024428547978
S22768,8.8,73.4,69.4,No,High School,Yes,68.1987158008279,69.00040093389059,70.85459536384978
S22769,5.5,78.5,68.2,Yes,,No,63.731273589411735,69.08291726108901,69.27223767734617
S22770,4.2,83.6,63.0,Yes,Associate,No,57.20672451338542,65.1478722510645,62.33523450111253
S22771,17.5,77.8,57.3,Yes,Master,,64.84997162215966,58.0003024094165,54.72063731870147
S22772,11.3,86.9,59.3,No,Doctorate,Yes,60.61493062052357,62.26274484276939,57.38862436162496
S22773,12.9,75.9,48.7,Yes,High School,No,51.62584372104594,48.92898992030225,43.259506755892765
S22774,9.3,75.27632340559882,61.5,Yes,Doctorate,No,60.81387411720732,59.023877306092615,60.33810477281785
S22775,11.4,80.2,63.1,No,Associate,Yes,64.54727474429568,64.40737537658933,62.4652427969573
S22776,14.7,70.3,60.1,No,Bachelor,Yes,64.76450830554795,58.91998275459324,58.46065580616452
S22777,5.0,104.0,71.7,No,High School,Yes,66.71850492727333,78.96156101898025,73.93559450099792
S22778,11.3,66.5,61.8,Yes,Master,No,63.12417998258991,59.66305187521383,60.7243771570903
S22779,9.962744375740034,132.2,67.4,Yes,High School,No,70.88021156703947,81.69854649969419,68.21364401974724
S22780,17.7,107.8,64.6,Yes,Bachelor,Yes,72.3239867319213,72.79838569252843,64.47311376375639
S22781,19.7,52.3,66.3,Yes,Master,No,76.0394548990088,60.63697668405756,66.7391227320148
S22782,10.3,100.0,49.2,No,High School,Yes,49.54929898490881,55.45830412067214,43.936804780629984
S22783,15.7,72.5,50.5,Yes,High School,Yes,56.19319474843567,49.87258609166108,45.67744613164687
S22784,-3.4,86.3,81.7,No,Bachelor,Yes,68.34916033314227,84.52772708328064,87.25969944258581
S22785,17.8,106.5,70.0,Yes,,No,77.76141454688357,77.88341797286533,71.67253625957537
S22786,6.4,59.5,49.5,Yes,High School,No,45.870581691395984,45.62493576750914,44.333854374026345
S22787,8.8,65.7,38.1,No,Doctorate,No,36.894512755060546,35.78303364755958,29.149360246380468
S22788,12.2,90.1,78.4,Yes,Doctorate,Yes,80.6055224218351,82.16712298692131,82.86685488326006
S22789,9.2,67.7,74.9,Yes,Master,No,74.13278816342243,73.0661522834706,78.20282408633602
S22790,11.0,30.5,58.2,No,Associate,Yes,59.18226689784068,47.075761473203684,55.938605177111995
S22791,17.9,94.3,66.3,No,Master,No,74.2384648411307,71.118491995899,66.73203243144465
S22792,8.1,82.4,67.9,,High School,Yes,65.97889977327014,69.74703172839386,68.87750828203737
S22793,4.6,74.5,51.5,Yes,Associate,No,46.06538091749724,51.38332751541097,47.001434248910236
S22794,19.1,77.5,65.0,No,Master,,74.06731928649276,65.62569457333313,65.00923335842293
S22795,12.6,119.8,63.6,No,Bachelor,Yes,66.2338210850234,74.79156404517582,63.12472106644563
S22796,19.6,95.3,50.6,Yes,Bachelor,No,60.21119487656732,55.663317500909464,45.81477032328455
S22797,14.3,57.8,68.1,No,Master,Yes,72.41814955289452,63.795176519358975,69.11699202128206
S22798,3.4,77.5,69.5,Yes,High School,No,62.88202803993282,70.11534297214429,71.00296192369713
S22799,13.2,98.7,65.44010682523813,Yes,High School,Yes,68.66703018402254,71.36993836658971,60.012519191111224
S22800,5.1,75.27632340559882,78.0,Yes,Doctorate,Yes,73.08025967058722,83.82444107105748,82.34294313491435
S22801,10.0,45.0,56.4,No,,Yes,56.437159012198336,48.887748976909386,53.52759176652756
S22802,9.962744375740034,65.0,65.44010682523813,Yes,Doctorate,Yes,65.06153480719934,62.93370438723135,62.07190323562067
S22803,1.9,52.3,76.1,Yes,Bachelor,Yes,68.01168097683471,70.43026727923512,79.81149515790895
S22804,5.9,87.8,75.6,Yes,High School,Yes,71.53594755219106,78.79832419412284,79.12044308722565
S22805,21.0,56.9,52.5,No,Doctorate,No,63.525936500795495,47.964456892116864,48.34052960019
S22806,11.2,106.1,71.6,Yes,Associate,No,72.79188702420582,79.37336554477949,73.78372618487568
S22807,9.1,100.9,71.4,Yes,Doctorate,Yes,70.52201932668524,77.87654677440521,73.53980276640391
S22808,19.1,70.1,59.0,No,Bachelor,No,68.06445109970463,57.76595259607526,57.005976997310015
S22809,8.0,49.7,73.7,No,Associate,No,71.71882344965417,67.37594414459538,76.6049186394192
S22810,9.5,59.2,36.6,No,,No,36.1428981901544,32.65506544608249,27.124428851936365
S22811,15.0,84.0,55.8,No,Doctorate,No,60.75401428061424,58.05536056500294,52.72239144730651
S22812,8.0,92.0,77.9,,High School,Yes,75.89632100691826,82.16093441240947,82.2106914872669
S22813,6.3,74.2,57.8,Yes,Doctorate,Yes,54.067396303237494,57.60773024405713,55.41062045963668
S22814,-1.3,23.6,49.0,No,Doctorate,No,37.73121792319641,36.15986369194844,43.66693597842019
S22815,5.3,88.6,24.9,No,Associate,,20.21750843308619,28.300225878011528,11.521293314939586
S22816,5.3,34.6,80.4,Yes,High School,No,75.66986127005194,70.29792719440792,85.52336984094161
S22817,10.8,32.6,54.6,Yes,,Yes,55.39283347734305,44.004419725424995,51.13503261013874
S22818,6.9,95.0,41.9,Yes,Master,No,38.84770867136112,46.891414025046984,34.194872729221004
S22819,20.8,51.3,70.5,No,Doctorate,No,81.29009505428598,64.57013349722315,72.33021448478196
S22820,4.7,80.0,88.9,Yes,Doctorate,No,83.61185534882597,90.15304545535552,96.87544886363186
S22821,17.0,76.8,66.2,Yes,Master,Yes,73.20323343428703,66.65972045555753,66.5851419490739
S22822,11.1,58.9,35.4,No,High School,Yes,36.498764775637746,31.373400691296773,25.529512109525793
S22823,14.0,79.1,53.4,No,Bachelor,Yes,57.433870178561946,54.43063308046264,49.52753753154507
S22824,13.7,64.0,79.9,No,Master,Yes,83.63009797367936,77.14832373877178,84.85950087049983
S22825,-1.1,76.0,68.2,,Bachelor,No,57.10882234843792,68.43781969460923,69.27016865964526
S22826,9.9,67.3,45.1,Yes,Doctorate,Yes,45.04223660511722,43.16900747983527,38.465306537772356
S22827,8.7,65.0,100.0,No,Doctorate,,98.68885931383083,97.49272034618402,100.0
S22828,4.3,61.8,56.4,No,,Yes,50.73510952654366,53.101784015332896,53.537208397174
S22829,12.3,57.0,61.5,No,Master,Yes,63.79813018607934,57.00774967048565,60.32136228375485
S22830,18.6,92.1,60.1,Yes,Associate,Yes,68.68270157938736,64.36255179450977,58.46904056308792
S22831,-3.4,65.9,78.2,No,,Yes,64.83498178057967,75.93543015902219,82.5992515825743
S22832,7.3,52.4,61.5,No,Bachelor,No,58.82765162079139,55.84208413353886,60.34664379075813
S22833,3.8,66.8,37.0,No,High School,Yes,30.771169179431887,34.95510278097524,27.665100044634393
S22834,10.4,64.4,65.44010682523813,No,Master,No,65.7989959564266,62.80097694931691,56.14405284658598
S22835,8.4,67.1,56.2,No,Doctorate,Yes,54.57189358425002,54.22963573675744,53.25360764154532
S22836,7.0,89.3,68.1,Yes,Master,Yes,65.0716139362141,71.66712851396971,69.11846124147453
S22837,13.4,62.4,57.3,Yes,Associate,No,60.74753414164529,54.16114090739491,54.71706465001423
S22838,18.2,67.4,74.1,No,Associate,No,82.28090650528549,72.20220778541452,77.12944403932192
S22839,23.3,87.9,86.6,,Bachelor,No,99.90659325878917,89.81574214407418,93.79272028437451
S22840,6.3,83.9,46.2,No,Doctorate,No,42.501854757657064,48.41965293763854,39.93386144945421
S22841,0.9,61.3,68.1,Yes,Doctorate,Yes,58.99562224090965,64.66456281667578,69.12119678858683
S22842,12.8,94.3,57.5,No,Master,,60.2959821703917,62.33014272251059,54.98497855588335
S22843,18.1,93.2,53.4,No,High School,No,61.452423676616014,57.94708438289884,49.54566272739389
S22844,14.1,91.8,56.9,Yes,Bachelor,No,60.96844983520364,61.095839872041275,54.2051950312078
S22845,18.0,81.1,75.6,Yes,Doctorate,No,83.63173519765155,77.11281666074267,79.12892588773282
S22846,8.9,71.5,66.3,Yes,,Yes,65.1725666469894,65.43171150189556,66.72058190950388
S22847,7.0,53.5,57.2,Yes,Bachelor,Yes,54.15212780113436,51.829097000677294,54.603613857887915
S22848,10.6,47.3,93.6,Yes,Associate,Yes,94.17717953700655,86.68199997181372,100.0
S22849,8.3,73.3,59.6,No,Associate,No,57.94723406316556,59.17603985610576,57.80362093327268
S22850,13.3,75.3,70.2,No,High School,Yes,73.51547010670173,70.27101051651212,71.93326702598327
S22851,14.8,69.8,63.6,No,Doctorate,No,68.44883889001746,62.294037606499884,63.12451441822641
S22852,15.2,72.8,42.0,Yes,Doctorate,Yes,47.240418322859426,41.44499426583188,34.3203355939682
S22853,12.6,102.3,60.4,No,Doctorate,No,62.952963354021946,67.21806675898318,58.875604802913074
S22854,11.2,107.5,56.3,No,Associate,No,57.529111633376495,64.43682552532428,53.40795453731016
S22855,14.0,52.9,58.4,Yes,Doctorate,No,62.37213344625424,52.87026981824946,56.21455661741526
S22856,0.2,80.8,95.1,No,High School,No,85.28504046173639,96.54257221406925,100.0
S22857,11.1,76.0,55.7,No,Associate,,56.75285376166971,55.95984432887133,52.5935255633892
S22858,10.3,88.5,66.3,No,Master,No,66.56239028585225,69.67482411317066,66.74064910277811
S22859,9.962744375740034,109.7,77.3,Yes,High School,Yes,78.36540197985777,85.9677195161646,81.39513710297909
S22860,9.6,118.8,53.5,Yes,High School,No,53.061882268728844,64.43999983888096,49.668416052923476
S22861,9.962744375740034,89.4,49.9,No,High School,No,52.05927746730808,53.49810113399502,44.8693975860782
S22862,7.1,75.8,69.2,Yes,High School,,66.32698539232993,69.40035394413714,70.59465723447575
S22863,15.6,67.7,65.4,No,High School,Yes,71.04761714726816,63.587179779533415,65.54711847355418
S22864,12.4,124.7,65.44010682523813,,Associate,,67.8083557123055,77.87400361183866,67.96424158435573
S22865,10.8,59.7,40.2,No,Bachelor,No,40.953429289419304,36.362923499512796,31.93499541201534
S22866,6.5,91.5,65.44010682523813,No,High School,No,61.952523972057534,69.55365316336565,73.56645502300327
S22867,14.1,69.7,65.9,Yes,Bachelor,No,69.97658442603954,64.5789861819504,66.2026366145079
S22868,11.0,48.2,80.4,No,Associate,Yes,81.43329849247246,73.70684809498569,85.5286842097039
S22869,6.2,109.3,100.0,No,Doctorate,No,96.22258303231541,100.0,100.0
S22870,9.7,40.2,62.9,No,High School,No,62.61669228793381,54.18870977911166,62.20667115908921
S22871,13.1,32.0,51.9,No,High School,Yes,55.0454130962062,41.15617705664571,47.528591764355426
S22872,12.8,89.0,59.4,No,Doctorate,No,62.157867694099124,62.90057812774155,57.52390826466374
S22873,12.4,68.9,62.3,,Doctorate,Yes,64.73504483904077,60.77839340490285,61.413215461186454
S22874,10.5,83.6,67.6,Yes,Master,No,68.06265695870538,69.75797139529718,68.45078315335417
S22875,15.1,74.9,84.3,No,High School,Yes,89.42909766650948,84.26432239945659,90.72149662463204
S22876,16.2,87.0,65.1,No,Master,Yes,71.28898251905804,68.10307664366063,65.14360807136563
S22877,13.7,69.1,84.1,Yes,Bachelor,Yes,87.7866130783777,82.62151873235912,90.46326630349532
S22878,7.1,93.0,82.5,No,,Yes,79.56274362572147,87.01118166862616,88.34477638799835
S22879,4.7,93.6,67.2,Yes,Doctorate,No,61.909691413547414,71.85522671950689,67.94360349893394
S22880,7.3,106.0,41.6,Yes,Associate,No,38.880301165142036,49.344561487197396,33.80230960217769
S22881,19.8,100.3,78.4,Yes,Bachelor,Yes,88.16828373988362,84.72014611673964,82.8677754938868
S22882,11.4,72.9,75.4,Yes,Master,No,76.80847956913678,74.86775621163626,78.88172069498154
S22883,20.6,88.9,61.6,Yes,High School,No,72.23220913763193,65.08080071722436,60.479916180570996
S22884,9.4,83.3,49.5,Yes,Bachelor,No,48.899008282062816,51.58682620526058,44.328519530669915
S22885,9.962744375740034,83.4,64.0,Yes,Master,Yes,62.705931647535394,66.10547287564461,63.674869723807944
S22886,9.6,48.5,72.4,Yes,Doctorate,Yes,72.02971731677964,65.78115811399718,74.87218127928514
S22887,9.5,90.1,46.8,Yes,High School,No,46.33912959973348,50.566097270999805,40.72955577418079
S22888,6.1,87.2,47.0,Yes,Associate,No,43.131745440661376,50.04369631910973,41.00985117584257
S22889,4.3,111.4,100.0,No,Doctorate,Yes,94.25575865916662,100.0,100.0
S22890,12.5,98.3,47.9,No,High School,Yes,50.406683135904316,53.72791444122992,42.19142538788465
S22891,9.962744375740034,78.0,65.44010682523813,Yes,High School,Yes,70.71461041322495,66.18797306586502,61.903258747579606
S22892,22.2,73.0,89.2,Yes,Associate,No,100.0,88.69124289872734,97.27383834255761
S22893,7.8,54.9,50.4,Yes,Doctorate,No,48.23143546654489,45.37962021584264,45.54930917953345
S22894,8.2,111.4,49.5,No,Doctorate,No,47.73672256567963,58.58856858790761,44.33581404787988
S22895,6.1,53.7,79.1,No,Bachelor,No,75.2438535277449,73.77291943309088,83.78447760937246
S22896,15.6,37.6,37.2,Yes,Doctorate,Yes,42.82863714686784,27.855038525349524,27.929997173685102
S22897,14.1,93.0,57.3,No,Bachelor,No,61.37493727398132,61.79939916563586,54.71857407999182
S22898,5.6,76.7,75.0,Yes,,Yes,70.61532709062737,75.43479313131593,78.31796664511401
S22899,5.5,80.3,87.7,No,Master,,83.1890095651353,89.02206017394906,95.2709332227209
S22900,14.8,78.7,72.6,Yes,Doctorate,No,77.36257379297948,73.5328458510856,75.13705430345465
S22901,11.9,53.8,72.0,,High School,Yes,73.91598075604203,66.70977193876553,74.34001500219232
S22902,9.962744375740034,82.4,67.3,Yes,Master,,71.09194356505571,69.14426206267116,68.07104165342126
S22903,5.6,68.5,84.6,No,Master,No,80.18615760830544,82.98607767091275,91.1301381296119
S22904,0.6,65.7,84.5,Yes,Associate,No,75.11137568044897,82.18614394786405,91.01071279879096
S22905,9.962744375740034,75.27632340559882,71.6,No,Associate,Yes,67.22517491659914,78.7151702177829,73.79546493310804
S22906,13.4,90.8,67.7,Yes,Bachelor,No,71.13883365005614,71.6554568245889,68.58419056665296
S22907,20.6,29.0,50.4,No,Doctorate,No,60.95528989317445,38.895383532179686,45.54598501363225
S22908,7.9,79.3,53.2,Yes,Master,Yes,51.052680052361964,54.281538371855376,49.282471025810075
S22909,21.4,96.3,36.2,No,High School,Yes,47.57927940938433,41.530278474393974,26.608977493617378
S22910,14.1,50.1,62.0,No,Associate,Yes,66.14909883745844,55.77024242257827,61.00359215144717
S22911,3.0,57.7,48.1,Yes,Associate,Yes,41.13483849145587,43.781660690041335,42.48009808643344
